comp_id,exit,sales_log,employees_log,profit_margin,age,liquidity,foreign,female_ceo,industry,urban
22738685952,0,10.468169836754706,-1.4144652517105059,-0.48304904630064854,15,NA,1,0,26,0
22749227008,0,13.117782526308531,-0.426518497015054,0.0019124443230746347,17,2.050072111778792,0,0,33,0
22751860736,0,11.946149820198258,-0.426518497015054,0.032276658138996266,12,0.4498501198348248,0,0,56,0
22763407360,0,13.700203587140214,1.7824571122171171,0.01513331623938338,3,1.6433766081246433,0,0,28,0
22765981696,0,15.989514954816386,1.0807774381933097,0.05239941463088448,20,1.8073609726614857,1,0,56,1
22773477376,1,10.17859086750415,-1.4733057164351044,-0.39071728167728237,22,0.08027549452744287,0,0,56,1
22796443648,0,7.181451112897778,-1.791759439425733,-1,2,0.02923433824232045,0,0,56,0
22813759488,0,10.012009695837273,-1.791759439425733,0.03804618772246631,9,6.610208766493544,0,0,32,0
22819559424,1,9.45517294424635,-1.4863778134027001,-0.32096259421930956,2,0.6504424852969753,0,1,56,0
22862301184,0,12.039427568121226,-0.10227883444850575,0.02647065236451565,7,1.2605599388270887,0,0,56,0
22865432576,0,10.313755950107339,-2.4849066199856784,0.01265511678438114,20,0.29488704238447166,0,0,55,0
22869360640,0,9.879498388756678,-1.791759439425733,-0.592754184790774,15,0.19485854695532182,0,0,56,0
22883258368,0,11.925574601870794,0.2451224683990101,-0.24693566127136485,8,0.2614410212982577,0,0,56,0
22889048064,0,9.950159030421625,-1.5686159417557035,-0.7265818542294312,8,0.07922216539332742,0,0,56,0
22898339840,1,10.232524782039258,-1.5358261027817763,-0.23574095207334858,3,0.028935184478759764,0,0,56,1
22907654144,0,14.633500572831947,2.0991327651959155,-0.05103431861027258,18,0.6888479864276401,0,0,56,0
22925912064,0,11.86720122065711,-1.3588953740442855,0.15447386883468692,1,1.1039620554454561,0,0,33,0
22933635072,0,10.404599431522758,-2.4849066199856784,-0.0361270091780182,8,0.03467188812710131,0,1,56,0
22939312128,0,13.259700534536345,-2.4849066199856784,0.01616798111818416,6,19.105635174201005,0,0,68,1
22959560704,0,8.304183301341295,-2.4849066199856784,-1,2,0.01065174265500779,0,0,56,0
22965739520,0,10.316822846305861,-1.925290793732986,0.017148455775502454,0,1.0092470635154915,1,0,56,0
22972448768,0,8.865238408487565,-2.4849066199856784,0.5094142374814813,9,0.01580611270750529,0,0,56,0
22976335872,0,11.351277571451625,-0.9315582498546712,0.008315194125183743,16,2.407142908935548,0,0,56,0
22986602496,0,12.860594473174755,-0.8754687611957581,0.04315356176383607,7,0.49182124048093034,1,0,55,1
22988984320,0,12.677706878212987,0.20067068462494297,0.0562276859511787,21,0.15700897501065553,0,0,56,0
22991716352,1,12.025638213246149,-0.36464315173488265,-0.2612177014386419,15,1.362899908080549,0,0,56,1
23006126080,1,10.63736787991949,-0.795426015008451,-0.31327226978321854,6,1.3294488514847076,1,0,56,1
23012280320,0,11.50171473389631,-0.7099542827123552,-0.21071949840187137,3,5.992688952770895e-4,0,0,56,0
23034130432,1,7.5437440600633465,-2.4849066199856784,-1,3,0.016129032425528142,0,0,56,0
23037966336,0,12.756653004497748,-1.791759439425733,0.012578750752640333,2,0.6173067757474455,0,0,33,0
23041161216,0,10.646041987332211,-2.4048638779248486,-0.119679205181846,4,0.6899440973896853,0,0,56,0
23049381888,0,9.407976193425931,-2.4849066199856784,0.39665653653778804,15,15.005681398427202,0,0,55,0
23052251136,0,10.671707871302601,-1.791759439425733,0.015117677386937041,16,1.0060360833662976,0,1,56,0
23055857664,0,6.922461430826954,-1.5404450310130415,-0.7372262584949074,8,0.2539088393234702,0,0,56,0
23070224384,0,14.035023827773228,0.6931471805599453,-0.05371464576184721,21,1.4315280148688208,0,0,28,0
23072727040,0,16.18610246311519,1.9620135749031886,0.028963608677015834,16,1.498574893917413,0,0,30,0
23078164480,0,11.528361187624133,-0.5260931417465069,-0.2013494000743128,22,0.22458898663532306,1,0,55,0
23081156608,0,11.7499865293349,-2.4849066199856784,0.4707360660473586,20,0.04618074743421439,0,1,56,0
23084845056,0,13.44969873169768,-0.3513978899749752,0.13080879234372123,1,0.7826251511089768,0,0,56,0
23094544384,0,15.879944674467412,1.4973206207789829,0.14872033896907144,21,2.2208026286323026,0,0,28,0
23099244544,0,13.167301309818928,2.191808750713966,0.010934457330496953,7,1.2534333613111184,0,0,27,0
23106859008,0,11.441190780110205,-1.4434528030090843,0.03298714602018003,5,5.7249068035734645,0,0,26,1
23115499520,0,8.992276487612946,-1.9459101043518308,-0.24781207603830518,11,0.12309491283360069,0,0,28,0
23139891200,1,8.914725682368228,-2.4849066199856784,-0.054255848964707275,5,1.1990357635847535,0,0,56,0
23150112768,1,10.393770248488618,-2.3025850780928847,-0.3657706766962263,2,0.5484408274555312,0,1,56,0
23188570112,0,15.298109604204104,2.035893307753677,0.06920807688395501,22,7.158096922052601,0,1,27,0
23204567040,0,11.211219579415387,-1.03798769490092,-0.10662059248845722,22,4.090054581199028,0,0,28,0
23233994752,0,10.51867319162636,-1.0986122588657878,-0.6027027027027027,4,0.12491426821108217,0,0,56,1
23236874240,0,11.267214326754615,-0.481176983421071,-0.22213278614904305,2,0.14309764515269888,0,0,55,0
23255414784,1,10.551559831634693,-1.8489178164510498,0.023537389766813323,3,42.093335012044314,0,0,56,1
23281070080,0,9.209969893201146,-2.4849066199856784,-0.3052982662425643,16,1.4180984956594458,0,1,26,1
23288723456,0,12.14665681431629,-0.2288415519929695,0.0053060821796059076,22,0.09221493295632274,0,0,56,0
23305586688,0,9.245993468228756,-1.791759439425733,-0.262687630622652,1,0.857061537577935,1,0,56,0
23312691200,1,8.183531805338168,-2.4849066199856784,-1,1,0.22414441503518664,0,0,56,0
23332388864,0,10.4748855541068,-0.7651207157698977,0.04747960362193922,1,1.2541103856629794,0,0,33,0
23345471488,0,9.307332641246056,-1.791759439425733,-0.17647058888697942,0,1.1111111111111112,0,1,56,0
23350994944,0,13.221397297292999,0.49709541996705736,0.14681255894203782,21,4.755806376713915,0,0,56,0
23366995968,0,13.348211368422543,0.09909097461964841,0,16,4.043547617288822,0,0,33,1
23396104192,0,11.97276185995814,-1.0577902464641398,0.05282604229404578,5,0.8219478566209205,0,0,33,0
23404343296,0,11.792799359348498,0.7763899153392148,0.1897536342133537,14,1.3090300473057321,0,0,27,0
23407319040,0,10.57577043500497,-1.6094378975329393,-0.1297154188491412,1,0.49638367057135896,0,0,56,0
23411412992,1,3.7072286170574786,-2.0430739187963347,-1,3,0.0978934308211345,0,1,56,0
23423549440,0,9.738787592827528,-1.6025174367042059,0.24475983809855964,4,8.089743935097843,0,0,56,0
23432138752,0,13.175356363996348,-0.2784653736003296,0.06371051184665347,7,1.2235745059617764,0,0,33,0
23440052224,0,9.821714915151873,-2.4849066199856784,4.0192926951832983e-4,1,2.048000015820313,0,0,29,0
23443312640,0,11.172467530371986,-0.795426015008451,-0.253526990478987,2,0.11139005659617078,0,0,56,0
23446218752,0,11.06095089362685,-1.6376087723708983,-0.3604353510979413,4,0.18811351028934778,0,0,56,1
23450843136,0,12.358364455872433,0.30830131099766256,0.002194551801210619,2,0.27149090290581224,0,0,56,1
23453214720,1,7.290747503494989,-2.4849066199856784,-1,20,NA,0,0,28,0
23467759616,0,8.934440439626394,-1.5293951955906187,-0.26647144995857686,3,0.26874472087045037,0,0,56,0
23501264896,0,9.963501969833295,-2.4849066199856784,-0.557028262553177,17,13.804795216341878,1,0,55,0
23505563648,0,11.098755942501251,-1.3535044536967624,0.05923559406495371,18,29.621951863267906,1,0,32,0
23519844352,0,10.842843582789161,-2.3307559529308435,0.07433948240687392,1,1.6193293321430828,0,0,56,1
23523524608,0,9.817485750980948,-2.4849066199856784,0.30171544764939845,21,1.8211981492907712,0,0,56,0
23551084544,0,12.153374829078917,-0.9995213950208064,0.010365425228196515,16,0.4758638402684308,0,0,56,0
23559849984,0,12.389103846300602,-0.6201221127052208,0.008882582841256441,20,1.695965887327524,0,0,33,0
23563296768,0,10.020447245867,-1.6376087723708983,-0.02125205811744892,2,6.666666523054539,0,0,33,0
23605450752,0,12.11792929287049,-2.2842358920119046,0.03149017050596759,21,11.13134362073437,0,0,56,0
23626428416,1,10.887229259452305,-2.261763050790076,0.09091538137738298,15,1.5441574496644557,0,0,28,0
23642454016,0,9.525691639176694,-1.7509374270240852,-1,6,1.0721341539204063,0,0,56,1
23668123648,0,10.653067585385791,-1.0986122588657878,0.06510895437708229,17,8.192308070165875,0,0,26,1
23678316544,0,10.638433999930143,-2.4849066199856784,-0.5732173336270462,7,1.0734782954755053,0,1,29,0
23685988352,0,10.074635836163488,-2.197224569885639,0.33068038204769845,18,2.062674033076131,0,0,56,0
23699189760,0,12.922276039533823,-1.5358261027817763,0.056596602348596196,6,3.696855796481447,0,0,28,0
23701504000,0,11.403978316695113,-0.8754687611957581,0.038409116371146836,14,1.1026415942895635,0,0,55,0
23713163264,0,10.090274466563331,-0.9808292530117262,0.09187278361091188,1,2.2898258659638553,0,0,56,1
23722801152,0,11.98461751178647,-0.7071334292507016,0.014836040859274523,5,0.5013632772312236,0,0,26,0
23733655552,0,8.994117276976374,-1.791759439425733,-0.11402298388304169,0,NA,0,0,56,0
23743617024,0,10.157124390441847,-2.0495886065793996,-0.19313119803193707,17,0.4207901680632578,0,0,55,1
23746584576,0,12.05339620400026,0.10763067392373597,-0.3070069346259402,21,0.4334256138825069,0,0,29,0
23751864320,0,10.776870783399007,-1.1856236764949477,0.04801670146137787,4,1.3196384770555645,0,0,29,0
23754366976,0,10.897150771562186,-1.791759439425733,-0.31879885368354993,3,0.11048933354414404,0,0,56,1
23764469760,0,12.309030284402985,0.07361187887061936,0.01587142479159808,12,0.6932577142005945,0,0,56,0
23785428992,0,12.052791977757648,-0.415936428052814,0.004101368307654382,9,1.0746739348549688,0,0,56,0
23792138240,0,12.538542127342103,-1.1631508098056809,0.07263141139599294,2,1.0782974076994285,0,0,33,0
23794503680,0,9.879498388756678,-1.909542497433858,-0.1813353570183232,2,0.9127617388700661,0,0,56,1
23797790720,1,7.764531929388152,-0.08701135531521371,-1,10,NA,0,0,56,1
23818100736,0,13.120316847189214,0.0075471984648990825,0.018519344063353524,22,2.2241904314259604,0,0,28,0
23820775424,0,11.509028977262215,1.4237774288582612,0.17828593494293668,3,2.2198338240907782,0,0,26,1
23824418816,0,11.571369107237683,-1.3274538031953038,-0.10924016926287425,1,0.5509374182074857,0,0,56,0
23840028672,1,11.50958653757595,-0.8922758152603534,-0.15013006637045534,8,1.0819022177927309,0,0,56,0
23842603008,0,11.418166968897944,-0.08701135531521371,-0.2808339241856652,12,0.1828802863772496,0,0,56,1
23845636096,0,9.784662335814074,-1.791759439425733,-0.28050051134195947,3,0.11513963596099387,0,0,56,0
23848069120,0,8.39941013134579,-1.0986122588657878,-1,4,60.24752622013714,0,0,56,0
23870472192,0,12.149345535724091,-0.5753641449035618,0.0010191681650207408,2,1.0660690515088753,0,0,56,0
23882739712,0,14.001765722137113,1.3087081102757827,5.503001984035682e-4,3,1.1539245303086356,1,0,56,0
23892215808,0,12.726012173709574,-0.19068979845040138,0,11,0.4289044485526131,0,0,56,0
23894745088,0,10.008347952922783,-2.3307559529308435,0,8,0.25226327497886175,1,0,56,0
23934619648,0,12.122530018193574,0.23519187840913489,0.007690449178765535,19,NA,0,0,56,1
23945361408,0,7.373118565576348,-2.4849066199856784,0.3837208990382799,3,0.09470752508536837,0,1,56,0
23960037376,0,10.462362329383494,-1.791759439425733,0.1531293045976132,4,1.475829041598532,0,0,56,0
23979728896,0,11.367685616539049,-0.6523252241866636,-0.22423981199010265,4,0.598313096555162,0,0,56,0
23990575104,0,10.984978783253796,-2.4849066199856784,0.024678179157665948,8,1.4051023031828855,0,0,28,0
24016171008,0,11.89151407233096,-0.11778302820580289,-0.4097803448576212,1,0.4086217261142418,1,0,56,1
24018530304,0,9.603882864409675,-1.3862943611198906,0.6454272894189441,3,0.32794170592609334,0,1,56,0
24055365632,1,11.621248268405488,-0.30637421446086105,0.012064209476869538,3,0.39960043478166646,0,0,56,1
24073869312,0,10.12321786349231,-1.7473077196147526,-0.10628809611814005,17,1.147104610971134,0,0,55,0
24095467520,0,11.953900684494561,-0.02817089059061522,0.014345629965933523,16,0.9659292216697477,0,1,28,0
24118245376,0,11.46474623133223,-0.7172447612144427,0.004702681820151229,0,1.3879750814365497,0,1,56,0
24131151872,0,8.912732640241888,-2.4849066199856784,0.22294264590852256,2,1.222036695729264,0,0,56,0
24136996864,0,10.135627545489873,-0.6931471805599453,-0.28409924638853534,1,1.0851419140112768,0,0,56,0
24146542592,0,11.568675578593,-0.795426015008451,-0.06098499981675601,22,0.38953158112123304,0,1,56,0
24181174272,1,10.938318255740786,-2.197224569885639,-0.09888807981789345,8,0,0,1,56,0
24187719680,0,9.496076093507488,-1.5686159417557035,-1,9,0.01940076576226851,0,0,56,0
24201906176,0,13.977169480261846,0.5767835753250337,0.004839715772260927,15,2.486168908646773,0,0,27,0
24218374144,1,10.081633737919603,-1.8787708570548929,-0.14070974437761508,1,0.42379545933448004,0,0,56,0
24222466048,0,12.775177643167261,0.48317409466369166,0.0196329184202229,22,1.301220248257937,1,0,26,0
24231815168,0,10.12603835008153,-2.4849066199856784,-0.07723095091896252,1,0.9769481675002842,0,0,55,0
24248057856,0,10.052067162373787,-2.4849066199856784,-0.5318436089471171,3,0.1195917796832496,0,1,56,0
24250992640,0,8.938823229259954,-2.014902968388202,-0.975704583976578,0,0.14150943722152853,0,1,56,1
24258791424,0,7.126444490846102,-2.0253742953128677,-1,4,0.39155106223520597,0,1,56,1
24262600704,0,10.504458514255049,-1.791759439425733,0.05726469834855575,18,1,1,0,28,0
24292745216,0,12.66117408748299,0.29898164645773734,0.0018444116902948129,19,0.7656378277614012,0,1,56,0
24297641984,0,9.666592471191812,-1.3862943611198906,0.2842055781731419,7,0.036104775860439774,0,1,56,1
24346212352,0,9.948390054201766,-1.3862943611198906,-1,1,0.05658684759361889,0,0,56,0
24354433024,0,10.221671858158327,-1.3397742912989585,-0.14603260132505866,11,7.153061696361984,0,1,56,0
24359925760,0,7.795494112649507,-2.4849066199856784,-1,7,0.04296161106771143,0,1,56,1
24376680448,0,11.946894004696365,-0.415936428052814,1.9198003807094634e-4,1,1.163381213542715,0,1,56,1
24390281216,0,9.980620019950155,-1.4916549032686706,-0.5458597864081461,23,0.06317917413331615,0,0,56,0
24397246464,0,14.818428793157988,0.9779843334837446,0.17300269218325995,22,5.033548302801466,0,0,26,1
24413005824,0,11.497623833602173,-1.208613206060911,-0.21301240001491398,9,0.10406710023424058,0,0,56,1
24418226176,0,10.802292943568245,-2.4849066199856784,-0.15701794733765337,12,6.253012371784856,0,0,33,1
24431788032,0,9.727810512591637,-2.4849066199856784,0.023620309594443542,12,3.9333333599668574,0,1,56,0
24457402368,0,12.504199937186886,-0.21622314957628838,0.004357029225873609,8,0.7212129343821968,0,0,28,0
24479649792,0,12.213342484225459,-0.6390799341929774,0.028238406678521316,7,1.389646575591601,0,0,56,0
24482351104,0,12.23350768325718,-0.600365459180806,0.021080321628181145,8,2.39902648298526,0,0,28,1
24485619712,0,11.282720025397273,-0.45895383497890163,-0.07562476267319018,19,0.892234571017155,0,0,56,0
24500654080,0,12.824436421556372,0.20633640066988507,0.009160031046443463,11,0.2674872127298207,0,0,56,0
24518135808,0,9.961232204010418,-1.791759439425733,-0.10644992755360522,3,0.04279210841707016,0,1,56,0
24529870848,0,7.993945023237627,-2.4849066199856784,-1,9,1.6911227761837286,0,0,55,0
24539617280,0,12.964131568587558,0.255933435664574,-0.14657723288840666,12,0.03941275139196319,0,0,56,1
24551536640,1,8.474053653439494,-0.646627224529699,-1,2,0.015373864803674087,0,0,56,0
24555167744,0,9.687264457536319,-0.3395071732891497,0.24367816381090834,14,1.2237017729446906,0,0,47,0
24561762304,0,8.970389681655709,-1.791759439425733,-1,13,0.06693324136905482,0,1,56,1
24579606528,0,12.001050909462922,-0.5877867245067656,-0.2314616909391049,3,0.29163843885358115,0,0,56,0
24585521152,0,11.706602035452178,-0.6390799341929774,0.001922490090901706,4,0.10375594268302817,0,0,56,0
24608837632,0,10.761442735003326,-2.4849066199856784,0.05873576575652149,21,3.810541240985577,0,0,33,0
24622350336,0,10.526053302805392,-2.4849066199856784,-0.40560413294134673,1,0.3094430239145992,0,0,56,0
24626083840,0,11.85325265011321,-2.233592211572987,0.01399357015403786,12,1.7464677846454977,0,0,28,0
24631369728,0,12.472048589160073,0.3531967167789656,-0.07555284344679081,15,6.126726818121846,0,0,28,0
24641673216,0,11.177245539387712,-1.791759439425733,0.05958240338033317,19,7.093525187816811,0,0,28,0
24644145152,0,11.756394301089031,-0.7651206517171449,-0.04755683563592857,3,0.856702970207589,0,0,56,0
24665098240,0,12.648310059226308,0.12393687782771073,0.013458837642331483,9,0.5458172275782166,0,0,56,0
24682166272,0,9.564122238514996,-1.791759439425733,-1,2,0.10033063448693409,0,1,56,0
24690647040,0,8.76231561548183,-2.1484344089093126,-1,1,0.11300707915665412,0,1,56,0
24703789056,1,9.630268291243814,-2.4849066199856784,-0.5689948570188086,12,0.273041071376075,0,1,56,0
24723867648,0,11.279450998671146,-0.9624801056737632,0.0033679480819518498,9,1.8503045995251153,0,1,56,0
24745680896,0,10.493945559419432,-0.8266785731844679,-0.7049045889835479,2,0.059750253124226396,1,0,56,0
24751251456,1,7.750279837253943,-2.4849066199856784,-0.3987240825154213,6,0.9023178677851476,0,0,56,0
24769699840,0,11.432478320054225,-2.197224569885639,-0.10303857583272392,11,0.7495101145402551,0,0,56,0
24793317376,0,11.062230529781221,-0.5509726802893508,-0.40130202775990914,4,1.2818181533687376,0,0,56,0
24803794944,0,9.23917976729666,-2.4849066199856784,0.5412018845090641,11,13.549586211541241,0,1,28,0
24824680448,0,12.313680618138557,-0.19912870743827932,0.01460048227290132,5,0.8959558123452096,0,1,56,0
24861702144,0,8.99365741237096,-2.4849066199856784,0.03541858182011575,12,0.07464892349579391,0,0,56,0
24865933312,0,15.087146169633881,2.0663352143048637,0.023426693605106033,2,1.689719215080712,0,0,56,1
24889477120,1,9.67918592123811,-1.3862943611198906,-1,11,0.1697277873701038,0,1,56,1
24897980416,0,15.576920263890209,1.5869650457448337,0.040894721338059735,13,1.2173538372745352,1,0,28,1
24905576448,0,9.456621592827075,-2.261763050790076,0.022003473479945784,19,19.92647068713363,0,1,56,0
24908736512,0,12.278169372154519,-0.780158535875159,0.00851181117479866,20,1.9174406831269144,0,0,56,1
24920283136,0,10.45833002433851,-1.6025174367042059,-0.005741627008882588,6,0.08347447827833045,0,1,56,0
24925468672,0,10.453213300211583,-2.0794415416798357,0.0027786684136020764,1,1.9457070630356408,0,0,33,0
24928215040,0,11.314655150176808,-1.6739764335716716,0.13737356275962345,2,1.6076930125605864,1,0,28,0
24938364928,0,9.420060876564671,-0.6931471805599453,-0.0060060061416149215,8,0.011902340433984072,0,1,56,0
24941152256,0,13.280841146150241,0.7827593392496325,0.05553694392790464,17,0.5182584875761482,0,0,56,0
24949291008,0,12.08302574093003,-2.4849066199856784,0.005906006842922681,17,0.47042756924463963,0,1,55,0
24972994560,0,11.885867381372833,-0.9995213950208064,-0.07264565039600551,5,2.6808371763207823,0,0,56,1
24975800320,0,11.266219475166517,-1.3862943611198906,-0.16841256012448483,22,1.7772075880670806,0,0,26,0
24978894848,0,11.785747714162282,-0.07410799966355831,-0.9289238363944813,0,0.24525901828114371,0,0,55,1
24981608448,0,11.457138619291666,-1.3564414260194544,0,22,1.225445074113087,0,0,47,0
25025722368,0,8.211070516815765,-2.4849066199856784,-1,10,0.017464787875238492,0,0,56,0
25038018560,0,11.690234479940639,-1.6025174367042059,0.2700849952889447,13,3.7796125120301864,0,0,28,0
25044719616,0,11.05511389707073,-0.6632942454595091,-0.059887600179720425,20,4.541817878486581,0,0,29,1
25056253952,0,10.39263542995917,-2.4849066199856784,-0.049392529262728864,13,0.0964569378715792,0,0,56,0
25101162496,0,10.676677410721533,-2.0794415416798357,-1,0,1.3994432615091994,0,0,56,1
25105072128,0,10.80552912055067,-2.4849066199856784,0.12051994571002363,4,3.3783879538770374,0,0,28,0
25110364160,1,12.872714213586292,0.661398482245365,-0.4001996761379795,2,0.2940916198111535,0,0,56,0
25114363904,0,10.419632285972687,-1.0577902464641398,0.009946950421000779,1,2.2097315048397173,0,0,56,0
25121767424,0,13.168143718979618,-0.013986248690756225,0.0061065355505005485,1,1.2226676065892252,0,0,56,1
25145602048,0,11.171165193178654,-2.261763050790076,-0.2052231029121888,1,0.2354435997389325,0,0,56,0
25149544448,0,11.49592998145661,-1.2562412793923923,0.030551892811485043,14,0.3089053197236444,0,0,55,0
25211627520,0,11.382183838042451,-0.48117688698209465,-0.002448187102566767,5,0.24274509437626163,1,0,56,0
25219592192,0,9.202532233271372,-2.4849066199856784,-0.05076520879288088,3,2.0619355029672866,0,0,33,0
25224949760,0,11.867487114975505,-0.8589394510366947,-0.011977135922933996,20,1.6799999403409112,0,0,56,0
25230968832,0,7.888584562511441,-1.0986122588657878,-0.008333332761128761,22,0.4005722226586367,0,0,28,1
25241911296,0,11.513184728233604,-0.944461591810953,-0.3352834136211087,11,1.2768328075231692,0,1,56,0
25247217664,0,13.407887560787286,1.1482838648556792,0.0048883147779845565,10,0.23631127413384637,0,0,56,0
25269587968,0,9.300925628481151,-2.4849066199856784,0.031123139690608356,9,0.27292576647758143,0,0,56,0
25272109056,0,7.846024960034305,-2.4849066199856784,-1,0,0.317991627038889,0,0,56,0
25291165696,0,8.893089615723618,-2.032921471858904,-1,3,0,0,0,56,0
25300383744,0,10.628797090958932,-1.925290793732986,0.07289518653775011,23,0.2519685030081619,0,0,56,1
25323028480,0,10.315474575811397,-1.1631508098056809,-0.3499325442430596,2,0.07580763790842765,0,0,56,0
25327456256,0,8.420029458906468,-2.4849066199856784,-0.44979590720988666,0,23.99173410490041,0,0,33,0
25349124096,0,12.657502103555991,-0.4883527502532968,0.03992453693239136,20,19.725923039345197,0,0,55,0
25356353536,0,9.524880702882191,-0.8754686896701852,-1,0,0.4309458438019714,0,0,56,0
25358733312,0,11.37400394668354,-1.1631508098056809,-0.20427269160207914,4,0.4234281863662839,0,0,56,1
25363947520,0,10.083336899033897,-2.4849066199856784,-0.1703279761657589,2,1.0169945399844837,0,0,26,0
25370578944,1,4.081922025534243,-1.5976034407624753,-1,2,0.00565610851996171,0,0,56,0
25377075200,0,9.93448361784001,-2.4849066199856784,-0.2788151002095174,5,0.06562222800625486,0,1,56,1
25395302400,0,10.657172218763323,-2.4048638779248486,0.005664981554114273,6,0.6927374479975361,0,1,56,0
25412542464,0,12.930790256562807,0.5635761740736647,0.12640852408242262,12,21.172124922233866,0,0,26,0
25439172608,0,10.057320715442366,-1.8787708570548929,0.15735154075978697,8,7.071429015846378,0,0,55,0
25463359488,0,11.365971082177657,0.11778303565638346,0.03556413438663929,16,1.1462517989192673,0,0,55,0
25471000576,0,8.500762657373775,-2.0253742953128677,-0.277861435467004,3,0.4674236647366069,0,0,55,0
25499858944,0,15.516594673302542,2.543747170246812,0.0014436637499007734,20,1.4512780678488322,1,0,30,0
25502193664,0,9.843580269806026,-1.3862943611198906,-0.5538733584922406,0,0.14089729046591026,0,0,56,0
25523427328,0,12.459249522404258,-1.3862943611198906,0.0062969031779940374,19,1.0506578209185937,0,0,33,1
25548687360,0,11.209415032350138,-1.791759439425733,0.022877785910703545,1,1.0831277963105448,0,0,28,0
25567025152,0,11.066348952791124,-0.0386148605328314,-1,2,0.009735803628367493,0,0,56,0
25575557120,0,9.943953921329049,-2.4849066199856784,-0.39907523994000116,2,18.848484239394338,0,1,56,0
25584398336,0,12.712142509827842,0.06062462181643484,0.03755595944314175,5,1.4826669810552975,0,0,28,0
25600073728,0,10.761756731628951,-0.5509726802893508,-0.15589921280520966,12,2.0371094145625843,0,0,28,1
25602584576,0,11.56906068625633,-0.6793539106837377,-0.09779754438281299,2,1.0925027987475537,0,0,56,0
25605820416,0,13.114958277201794,0.847297826327406,0.05757290695176337,19,0.32494316366533627,0,0,56,1
25614495744,0,13.089273780486907,0.19237192244977802,0.01010673253772959,22,0.4542417980411689,0,0,56,1
25621585920,0,12.550568189523648,0.28198408675933145,0.08408455717989614,22,0.8963377133902464,0,0,55,0
25624350720,1,8.586581049989684,-1.791759439425733,-0.9060124567194099,1,4.847380455171839,0,0,56,1
25631830016,0,13.634157432089685,-1.791759439425733,0.03460202956230708,4,0.18554295895781817,0,1,30,0
25667252224,0,10.723348947333019,-1.5686158702301305,-0.20009789778297957,10,0.12947658973081969,0,0,56,1
25670086656,0,6.818721661553858,-2.4849066199856784,0.008097165816749649,2,1.1916878947879852,0,0,56,0
25674442752,0,13.486913865174822,0.8276250789991888,-0.2826187764092386,22,0.5047193628685336,0,0,29,0
25681590272,0,12.427852329700276,-2.4849066199856784,0.41736884765379917,1,0.5904008430515922,1,0,26,0
25688975360,0,9.904967901591085,-1.791759439425733,-0.2734837403963074,2,4.735293992197639,0,0,56,1
25700220928,0,9.644524908102966,-1.791759439425733,0.09908829186806335,2,1.0847356174162435,0,0,56,0
25708576768,0,12.36522665832161,-2.4849066199856784,0.0651494076219612,1,1.6568953431683446,0,0,55,0
25717303296,0,9.244204875439546,-2.4849066199856784,-0.09846043543527241,16,0.7922705078125,0,0,33,0
25732495360,0,10.695222384130453,-0.8589394510366947,0.01602483403427562,20,2.7418477791153433,0,0,56,0
25734922240,0,12.490847723326835,-0.5271620206462887,0.13730132808560036,16,6.38041596735817,0,0,42,0
25738127360,0,11.902512048908712,-0.5260931417465069,-0.11865937312475593,18,2.8892848018211774,0,0,29,0
25744678912,0,12.59572198699081,-0.15762899072428257,0.0011789938867770768,20,2.3560944659783036,0,0,27,0
25756971008,1,9.763799635741321,-2.4849066199856784,-0.29088587465456234,2,0.09110041625433253,0,1,56,0
25759565824,0,7.539814748338573,-2.4048638779248486,-0.01181102339854368,16,0.026066350433287235,0,0,56,0
25769930752,0,9.922926966666381,-1.791759439425733,0.14874682346252618,5,5.676526938183286,0,0,33,0
25774290944,0,12.763230415011883,0.25593334337351253,8.592523215923664e-4,5,0.8015020350625395,0,0,28,0
25778106368,0,11.837689245784786,-1.791759439425733,0.11260706235212921,3,3.7022705209361964,0,0,33,1
25781936128,0,13.072355835030654,0.5908683461114396,0.06366078451960097,1,6.7882456828973226,0,0,56,1
25785049088,1,11.279825086688001,-0.8589394510366947,-0.1331712391162916,3,0.01905459887139933,0,0,56,0
25803268096,0,9.750293234910178,-2.4849066199856784,-0.03129721536215015,1,0.934782566417724,0,0,55,0
25813483520,1,10.01284009919021,-1.791759439425733,-1,1,1.970443206855988,0,0,56,0
25824794624,0,9.494125971425577,-1.791759439425733,1,2,2.0109927105530145,0,0,56,1
25862993920,0,9.373969758906568,-2.4849066199856784,-0.2238993854620941,8,1.4774192690973385,0,0,56,0
25865680896,0,11.039716704775545,-1.791759439425733,-0.007787884119808386,8,0.9829591283802828,0,0,56,0
25880010752,0,12.310199032777215,-1.925290793732986,0.07659446910493801,10,30.96116355393841,0,0,26,1
25887555584,0,9.752018446599696,-2.4849066199856784,-0.032320620174892685,19,0.029455816893771566,0,1,56,0
25923477504,0,12.114972123918323,-2.0794415416798357,0.025315427999704248,1,2.284516073224912,0,0,29,0
25933334528,0,11.132153007562192,-1.1411718927208805,-0.1365853558847044,1,0.14760454177172894,0,1,56,0
25937627136,0,13.523622151279573,1.1871656536816113,-0.7322637604678973,8,0.04380829577064754,0,0,55,0
25943578624,0,12.899377235575596,-2.4849066199856784,0,12,1.0902217013779372,0,0,62,0
25953667072,0,10.581333101728019,-0.8754687611957581,-0.3444903933797835,21,0.10815307210076389,0,0,56,1
